Date,Entity,Site,Commodity,GHGEmissions_tCO2e,WaterUse_m3,Energy_kWh,TRIFR,LTIFR,Scenario
2023-03-01,Quebec,Mill A,Copper,5018.4,22547.3,1234947.1,4.36,2.21,Actual
2023-03-01,Quebec,Mill A,Zinc,3281.1,15730.6,741226.4,4.59,0.28,Budget
2023-03-01,Quebec,Mill A,Nickel,3873.4,13672.3,480922.3,1.06,1.34,Actual
2023-03-01,Quebec,Mill B,Gold,2975.1,11646.7,909498.7,3.26,0.26,Actual
2023-03-01,Quebec,Mill B,Copper,3942.3,9802.9,1181555.8,2.61,2.06,Budget
2023-03-01,Quebec,Mill B,Zinc,4437.9,8516.2,573439.6,3.06,1.31,Budget
2023-03-01,Quebec,Mill B,Nickel,2495.5,16335.6,905154.5,4.02,2.05,Budget
2023-03-01,Ontario,North Pit,Gold,2036.2,16927.5,892703.2,2.02,2.49,Budget
2023-03-01,Ontario,North Pit,Copper,3946.5,11976.1,743026.2,3.87,0.22,Actual
2023-03-01,Ontario,North Pit,Zinc,2635.0,10283.5,956711.3,4.58,0.97,Budget
2023-03-01,Ontario,North Pit,Nickel,3466.5,11831.8,408467.6,2.83,2.3,Actual
2023-03-01,Ontario,South Pit,Gold,4023.8,19666.1,915072.0,5.35,1.43,Actual
2023-03-01,Ontario,South Pit,Copper,4914.3,12876.3,839215.1,1.1,2.61,Budget
2023-03-01,Ontario,South Pit,Zinc,4248.9,19710.7,1236245.9,4.59,2.93,Actual
2023-03-01,Ontario,South Pit,Nickel,4906.4,19840.6,925382.4,1.77,2.38,Budget
2023-03-01,Ontario,Mill A,Gold,4102.7,10218.1,798810.7,2.82,1.5,Budget
2023-03-01,Ontario,Mill A,Copper,1705.2,7824.0,525519.0,1.82,1.94,Actual
2023-03-01,Ontario,Mill A,Zinc,2942.1,14526.3,760406.4,1.87,1.38,Budget
2023-03-01,Ontario,Mill A,Nickel,2747.8,11713.4,1044087.4,4.11,2.17,Budget
2023-03-01,Ontario,Mill B,Gold,4817.5,16025.2,779754.4,0.72,1.47,Budget
2023-03-01,Ontario,Mill B,Copper,4313.9,13815.3,843120.3,3.77,2.47,Budget
2023-03-01,Ontario,Mill B,Zinc,4084.2,14054.4,875378.9,4.0,1.64,Budget
2023-03-01,Ontario,Mill B,Nickel,2811.0,19370.8,1170229.0,4.15,0.98,Budget
2023-03-01,British Columbia,North Pit,Gold,5421.8,15750.2,822316.0,2.09,3.25,Actual
2023-03-01,British Columbia,North Pit,Copper,2408.2,8213.7,714694.8,2.43,1.49,Actual
2023-03-01,British Columbia,North Pit,Zinc,5704.1,16244.8,985298.2,2.08,1.71,Actual
2023-03-01,British Columbia,North Pit,Nickel,3087.4,17577.8,808218.1,4.73,2.79,Actual
2023-03-01,British Columbia,South Pit,Gold,3509.7,11926.4,926891.0,3.26,0.39,Actual
2023-03-01,British Columbia,South Pit,Copper,2820.2,19249.1,1343672.9,5.58,2.87,Actual
2023-03-01,British Columbia,South Pit,Zinc,3898.3,12729.8,1051816.5,1.58,1.65,Actual
2023-03-01,British Columbia,South Pit,Nickel,3908.5,12266.4,1084964.5,1.98,2.23,Budget
2023-03-01,British Columbia,Mill A,Gold,4091.6,19348.6,1498351.1,5.5,0.78,Actual
2023-03-01,British Columbia,Mill A,Copper,2244.2,10333.5,543697.6,3.24,1.79,Actual
2023-03-01,British Columbia,Mill A,Zinc,3165.2,17061.3,1156179.3,2.22,2.2,Budget
2023-03-01,British Columbia,Mill A,Nickel,4207.8,13724.4,788980.5,1.03,1.2,Actual
2023-03-01,British Columbia,Mill B,Gold,3993.8,19715.8,1106697.1,1.36,1.91,Budget
2023-03-01,British Columbia,Mill B,Copper,2236.6,16928.2,827249.1,1.5,1.42,Budget
2023-03-01,British Columbia,Mill B,Zinc,3476.3,22205.4,1088903.7,2.3,2.76,Actual
2023-03-01,British Columbia,Mill B,Nickel,5401.0,12912.6,891469.7,6.36,3.1,Actual
2023-03-01,Nova Scotia,North Pit,Gold,3901.4,15448.4,883646.5,2.23,3.18,Actual
2023-03-01,Nova Scotia,North Pit,Copper,3528.4,10848.1,505724.5,3.81,1.62,Actual
2023-03-01,Nova Scotia,North Pit,Zinc,3203.1,10227.2,425097.2,1.93,0.71,Actual
2023-03-01,Nova Scotia,North Pit,Nickel,4279.2,8508.6,1066311.8,1.82,2.64,Budget
2023-03-01,Nova Scotia,South Pit,Gold,3477.5,14472.7,1184186.2,2.08,1.91,Budget
2023-03-01,Nova Scotia,South Pit,Copper,5362.0,23422.4,1180876.1,3.75,1.22,Actual
2023-03-01,Nova Scotia,South Pit,Zinc,3655.6,13560.1,647454.7,0.59,1.78,Budget
2023-03-01,Nova Scotia,South Pit,Nickel,4616.3,12998.2,523336.2,1.92,2.24,Budget
2023-03-01,Nova Scotia,Mill A,Gold,2440.2,9807.8,542415.0,1.72,1.01,Actual
2023-03-01,Nova Scotia,Mill A,Copper,2464.7,11559.6,869060.3,1.22,1.41,Actual
2023-03-01,Nova Scotia,Mill A,Zinc,2495.1,18377.2,638690.5,3.1,2.6,Budget
2023-03-01,Nova Scotia,Mill A,Nickel,3325.5,9061.9,736389.9,4.18,0.54,Budget
2023-03-01,Nova Scotia,Mill B,Gold,2525.8,15708.5,542258.0,3.48,1.59,Budget
2023-03-01,Nova Scotia,Mill B,Copper,3231.2,8603.3,670146.6,2.53,0.52,Actual
2023-03-01,Nova Scotia,Mill B,Zinc,4966.4,19474.2,1352583.9,2.9,1.65,Actual
2023-03-01,Nova Scotia,Mill B,Nickel,3398.5,18490.1,741221.2,2.42,1.72,Budget
2023-04-01,Canada,North Pit,Gold,4995.3,16466.0,715800.8,1.21,0.38,Budget
2023-04-01,Canada,North Pit,Copper,2258.6,9055.4,1129348.5,0.73,2.74,Budget
2023-04-01,Canada,North Pit,Zinc,2749.4,11638.6,1032500.3,3.73,2.13,Budget
2023-04-01,Canada,North Pit,Nickel,4947.1,10684.4,1194806.6,0.53,0.84,Budget
2023-04-01,Canada,South Pit,Gold,2569.2,16049.1,711805.0,1.88,0.89,Actual
2023-04-01,Canada,South Pit,Copper,3107.1,10214.3,738739.0,0.6,2.17,Actual
2023-04-01,Canada,South Pit,Zinc,2754.1,17535.6,595158.2,1.02,1.33,Budget
2023-04-01,Canada,South Pit,Nickel,3655.0,10855.7,830013.5,0.45,1.52,Actual
2023-04-01,Canada,Mill A,Gold,3919.5,13109.2,1163553.9,2.34,2.83,Budget
2023-04-01,Canada,Mill A,Copper,3209.5,20730.9,802733.4,3.12,2.11,Actual
2023-04-01,Canada,Mill A,Zinc,2985.7,19875.8,1148129.2,1.6,1.63,Budget
2023-04-01,Canada,Mill A,Nickel,5852.2,15190.2,1342729.9,3.83,0.94,Actual
2023-04-01,Canada,Mill B,Gold,2327.2,11935.2,630006.5,0.58,1.38,Actual
2023-04-01,Canada,Mill B,Copper,2452.5,6276.8,588534.9,2.95,2.09,Actual
2023-04-01,Canada,Mill B,Zinc,3216.8,12131.0,982221.3,3.5,2.47,Budget
2023-04-01,Canada,Mill B,Nickel,3065.7,9250.7,502764.7,2.37,1.78,Actual
2023-04-01,Holding Company,North Pit,Gold,1894.9,16370.7,443502.7,3.12,0.19,Actual
2023-04-01,Holding Company,North Pit,Copper,2893.7,17192.4,972785.7,2.52,1.41,Budget
2023-04-01,Holding Company,North Pit,Zinc,3377.5,17801.7,566830.0,4.04,1.32,Actual
2023-04-01,Holding Company,North Pit,Nickel,3893.4,15680.9,820185.1,0.73,0.46,Budget
2023-04-01,Holding Company,South Pit,Gold,4384.6,18954.3,845684.0,5.09,2.87,Actual
2023-04-01,Holding Company,South Pit,Copper,4235.2,8089.3,631540.0,4.25,2.19,Budget
2023-04-01,Holding Company,South Pit,Zinc,1654.0,9191.5,428141.2,3.17,1.76,Actual
2023-04-01,Holding Company,South Pit,Nickel,3565.7,7728.6,675637.8,0.52,1.63,Actual
2023-04-01,Holding Company,Mill A,Gold,4138.6,17366.1,886624.6,3.74,1.88,Budget
2023-04-01,Holding Company,Mill A,Copper,3385.8,14861.9,502214.0,1.62,1.94,Budget
2023-04-01,Holding Company,Mill A,Zinc,2974.7,17020.3,850332.8,1.11,1.77,Actual
2023-04-01,Holding Company,Mill A,Nickel,3986.8,9830.7,636963.9,3.36,2.16,Budget
2023-04-01,Holding Company,Mill B,Gold,2173.4,16896.0,898057.8,2.56,1.55,Budget
2023-04-01,Holding Company,Mill B,Copper,4482.2,12318.5,785690.8,4.25,2.56,Budget
2023-04-01,Holding Company,Mill B,Zinc,3970.4,18423.3,549198.1,4.55,2.12,Budget
2023-04-01,Holding Company,Mill B,Nickel,4254.6,11915.4,675693.5,0.62,1.99,Budget
2023-04-01,Alberta,North Pit,Gold,2370.0,16296.1,711468.9,2.7,1.69,Budget
2023-04-01,Alberta,North Pit,Copper,4393.2,18991.7,898840.2,1.51,1.46,Budget
2023-04-01,Alberta,North Pit,Zinc,6021.3,18677.5,1209398.7,5.9,1.59,Actual
2023-04-01,Alberta,North Pit,Nickel,2783.1,12006.4,757550.4,1.18,1.26,Actual
2023-04-01,Alberta,South Pit,Gold,2321.5,12641.5,831756.5,3.27,1.39,Actual
2023-04-01,Alberta,South Pit,Copper,4626.3,21009.4,780286.3,2.89,1.56,Actual
2023-04-01,Alberta,South Pit,Zinc,2655.6,12340.7,815824.0,2.06,1.9,Actual
2023-04-01,Alberta,South Pit,Nickel,3334.1,17615.0,513456.9,2.85,2.2,Actual
2023-04-01,Alberta,Mill A,Gold,2018.6,18598.7,586927.9,1.08,1.52,Budget
2023-04-01,Alberta,Mill A,Copper,2080.0,17034.7,924654.7,4.12,0.95,Budget
2023-04-01,Alberta,Mill A,Zinc,4452.2,13006.5,773245.8,1.53,1.83,Actual
2023-04-01,Alberta,Mill A,Nickel,2600.8,13481.7,1330954.7,2.39,3.03,Actual
2023-04-01,Alberta,Mill B,Gold,4663.1,8934.0,823433.8,1.18,2.15,Budget
2023-04-01,Alberta,Mill B,Copper,2256.1,12514.7,521593.7,1.16,1.55,Budget
2023-04-01,Alberta,Mill B,Zinc,5198.2,11641.6,1209596.0,4.61,1.08,Actual
2023-04-01,Alberta,Mill B,Nickel,4293.9,22665.2,1418792.8,2.4,2.82,Actual
2023-04-01,Quebec,North Pit,Gold,4608.7,16950.9,807256.2,6.41,3.49,Actual
2023-04-01,Quebec,North Pit,Copper,2629.0,13697.0,601142.0,1.79,1.4,Budget
2023-04-01,Quebec,North Pit,Zinc,4059.5,16800.8,1133576.3,2.75,3.38,Actual
2023-04-01,Quebec,North Pit,Nickel,2489.9,11517.4,812659.4,3.96,2.12,Actual
2023-04-01,Quebec,South Pit,Gold,4826.2,20236.4,668848.0,4.18,0.51,Actual
2023-04-01,Quebec,South Pit,Copper,3682.3,15129.7,626209.9,2.38,0.69,Budget
2023-04-01,Quebec,South Pit,Zinc,4840.4,10512.8,703619.5,3.93,0.24,Budget
2023-04-01,Quebec,South Pit,Nickel,4324.2,14797.8,930997.7,3.12,0.9,Budget
2023-04-01,Quebec,Mill A,Gold,4353.8,8690.9,871441.8,2.17,0.9,Budget
2023-04-01,Quebec,Mill A,Copper,3401.8,17546.8,477227.9,2.15,0.3,Actual
2023-04-01,Quebec,Mill A,Zinc,4080.7,10090.8,619900.0,1.31,1.33,Budget
2023-04-01,Quebec,Mill A,Nickel,2642.1,12601.8,1082868.1,3.73,1.2,Budget
2023-04-01,Quebec,Mill B,Gold,4225.5,19170.8,1074930.7,4.16,0.52,Actual
2023-04-01,Quebec,Mill B,Copper,3791.3,20746.2,1395866.5,2.18,2.98,Actual
2023-04-01,Quebec,Mill B,Zinc,2424.6,10028.8,860341.7,1.27,1.65,Budget
2023-04-01,Quebec,Mill B,Nickel,2095.3,12754.9,552296.1,1.19,2.82,Actual
2023-04-01,Ontario,North Pit,Gold,3340.6,12170.9,664193.0,1.42,0.72,Actual
2023-04-01,Ontario,North Pit,Copper,4610.2,9531.3,611031.5,0.74,1.84,Budget
2023-04-01,Ontario,North Pit,Zinc,4788.0,12645.0,508961.5,1.02,1.5,Actual
2023-04-01,Ontario,North Pit,Nickel,4798.2,17257.3,1050704.0,4.59,0.54,Budget
2023-04-01,Ontario,South Pit,Gold,2823.6,9328.6,638556.6,2.79,2.1,Budget
2023-04-01,Ontario,South Pit,Copper,2767.7,7173.9,369175.0,0.48,1.19,Actual
2023-04-01,Ontario,South Pit,Zinc,3871.8,17475.6,1580447.5,1.34,1.21,Actual
2023-04-01,Ontario,South Pit,Nickel,4936.3,19479.0,985697.4,5.29,3.27,Actual
2023-04-01,Ontario,Mill A,Gold,1955.5,10042.8,638806.4,1.94,1.09,Actual
2023-04-01,Ontario,Mill A,Copper,4427.7,9335.9,754236.1,4.93,2.88,Budget
2023-04-01,Ontario,Mill A,Zinc,3702.1,11595.1,853215.6,2.83,0.49,Actual
2023-04-01,Ontario,Mill A,Nickel,2632.1,10679.6,847814.0,2.13,1.55,Actual
2023-04-01,Ontario,Mill B,Gold,3655.6,14069.7,571754.6,1.64,0.57,Budget
2023-04-01,Ontario,Mill B,Copper,2860.1,13949.5,925817.5,4.65,1.08,Budget
2023-04-01,Ontario,Mill B,Zinc,2590.0,13747.3,532864.1,0.93,2.24,Budget
2023-04-01,Ontario,Mill B,Nickel,2879.3,19526.3,1114182.6,2.39,2.96,Budget
2023-04-01,British Columbia,North Pit,Gold,4751.2,8395.7,1103595.3,3.47,0.93,Budget
2023-04-01,British Columbia,North Pit,Copper,4054.0,14276.9,933750.8,1.1,2.35,Budget
2023-04-01,British Columbia,North Pit,Zinc,4030.0,13200.3,724713.0,2.85,2.04,Budget
2023-04-01,British Columbia,North Pit,Nickel,2117.0,12825.8,726221.5,1.79,2.39,Budget
2023-04-01,British Columbia,South Pit,Gold,5135.8,22266.2,1110956.1,3.73,2.95,Actual
2023-04-01,British Columbia,South Pit,Copper,5168.0,13191.5,573753.2,3.05,0.87,Actual
2023-04-01,British Columbia,South Pit,Zinc,6135.4,18158.8,1398243.5,4.82,2.69,Actual
2023-04-01,British Columbia,South Pit,Nickel,2207.0,10589.9,658699.6,3.23,1.59,Budget
2023-04-01,British Columbia,Mill A,Gold,4544.1,21462.0,1119665.0,1.24,2.15,Actual
2023-04-01,British Columbia,Mill A,Copper,3607.6,14004.6,808038.2,4.86,2.54,Budget
2023-04-01,British Columbia,Mill A,Zinc,2297.8,15185.2,1121447.1,4.64,2.4,Budget
2023-04-01,British Columbia,Mill A,Nickel,3338.0,16141.4,447225.5,3.39,0.62,Actual
2023-04-01,British Columbia,Mill B,Gold,4628.0,20915.3,839415.4,4.25,1.24,Actual
2023-04-01,British Columbia,Mill B,Copper,5325.1,11322.9,1415851.5,3.42,1.91,Actual
2023-04-01,British Columbia,Mill B,Zinc,2542.2,19117.0,686739.8,1.74,1.91,Budget
2023-04-01,British Columbia,Mill B,Nickel,1879.6,12931.6,509546.6,1.6,0.35,Actual
2023-04-01,Nova Scotia,North Pit,Gold,2132.3,18393.1,535922.5,0.57,0.52,Actual
2023-04-01,Nova Scotia,North Pit,Copper,5884.1,18493.9,693873.2,4.37,0.31,Actual
2023-04-01,Nova Scotia,North Pit,Zinc,1865.8,15302.1,696061.7,4.37,0.89,Actual
2023-04-01,Nova Scotia,North Pit,Nickel,3044.9,8261.0,800314.5,3.72,2.61,Budget
2023-04-01,Nova Scotia,South Pit,Gold,3073.7,15317.5,936205.9,0.88,1.16,Actual
2023-04-01,Nova Scotia,South Pit,Copper,4837.7,11635.9,665364.9,0.63,1.02,Budget
2023-04-01,Nova Scotia,South Pit,Zinc,2386.3,13227.3,889641.5,3.31,2.3,Actual
2023-04-01,Nova Scotia,South Pit,Nickel,3785.8,9077.5,557990.4,1.96,2.62,Budget
2023-04-01,Nova Scotia,Mill A,Gold,3303.9,8737.8,532639.7,1.17,1.73,Actual
2023-04-01,Nova Scotia,Mill A,Copper,3765.2,15775.2,515850.4,1.61,0.68,Budget
2023-04-01,Nova Scotia,Mill A,Zinc,3389.5,8972.7,525803.8,1.67,1.48,Actual
2023-04-01,Nova Scotia,Mill A,Nickel,4650.6,17928.9,810977.6,0.9,0.46,Budget
2023-04-01,Nova Scotia,Mill B,Gold,3470.7,16624.9,896341.0,2.0,2.85,Budget
2023-04-01,Nova Scotia,Mill B,Copper,2677.6,13139.9,951571.6,1.68,2.38,Budget
2023-04-01,Nova Scotia,Mill B,Zinc,4504.2,9854.2,895939.8,4.69,2.34,Budget
2023-04-01,Nova Scotia,Mill B,Nickel,3297.0,9888.1,1139874.7,3.36,1.85,Actual
2023-05-01,Canada,North Pit,Gold,4416.4,10125.8,639443.2,2.04,1.73,Budget
2023-05-01,Canada,North Pit,Copper,2686.3,13026.3,673427.8,2.08,1.68,Budget
2023-05-01,Canada,North Pit,Zinc,4931.8,13319.8,522953.2,3.63,0.99,Budget
2023-05-01,Canada,North Pit,Nickel,2709.9,10475.6,626571.8,4.44,0.33,Actual
2023-05-01,Canada,South Pit,Gold,4395.6,15750.9,606237.1,4.32,1.37,Actual
2023-05-01,Canada,South Pit,Copper,3089.3,24842.0,792699.1,5.0,3.33,Actual
2023-05-01,Canada,South Pit,Zinc,4933.6,8777.2,1001964.3,3.05,2.19,Budget
2023-05-01,Canada,South Pit,Nickel,5056.0,10995.9,1053469.8,3.88,2.71,Actual
2023-05-01,Canada,Mill A,Gold,4186.2,13950.5,660998.1,2.46,1.6,Budget
2023-05-01,Canada,Mill A,Copper,4536.2,14675.0,1149189.2,1.71,2.78,Budget
2023-05-01,Canada,Mill A,Zinc,2963.7,16440.4,1109448.9,2.54,2.69,Budget
2023-05-01,Canada,Mill A,Nickel,2825.3,11545.5,439443.3,1.0,1.81,Actual
2023-05-01,Canada,Mill B,Gold,2982.7,11768.7,519973.7,2.51,0.28,Budget
2023-05-01,Canada,Mill B,Copper,3101.0,14769.3,945691.3,2.51,2.23,Actual
2023-05-01,Canada,Mill B,Zinc,6022.0,21954.8,1377557.5,4.3,2.43,Actual
2023-05-01,Canada,Mill B,Nickel,3058.5,12017.3,808518.7,3.7,2.46,Budget
2023-05-01,Holding Company,North Pit,Gold,5406.5,10905.8,962774.4,1.96,0.32,Actual
2023-05-01,Holding Company,North Pit,Copper,4012.9,8413.5,1192195.5,4.78,0.92,Budget
2023-05-01,Holding Company,North Pit,Zinc,2096.9,17542.2,597726.1,2.82,1.55,Budget
2023-05-01,Holding Company,North Pit,Nickel,2820.6,9407.1,690483.6,3.42,1.48,Budget
2023-05-01,Holding Company,South Pit,Gold,3087.8,19652.2,681952.0,4.87,2.6,Budget
2023-05-01,Holding Company,South Pit,Copper,4152.8,13621.4,821917.8,0.65,2.65,Budget
2023-05-01,Holding Company,South Pit,Zinc,3014.2,15461.7,628049.5,3.19,0.71,Budget
2023-05-01,Holding Company,South Pit,Nickel,4587.1,19213.7,875818.6,2.76,1.66,Budget
2023-05-01,Holding Company,Mill A,Gold,2350.0,10133.2,885171.4,4.73,0.74,Actual
2023-05-01,Holding Company,Mill A,Copper,5594.4,22019.1,1066973.8,2.66,2.22,Actual
2023-05-01,Holding Company,Mill A,Zinc,2756.2,10139.2,467992.6,1.51,2.08,Actual
2023-05-01,Holding Company,Mill A,Nickel,4626.1,8671.5,734760.8,3.43,0.8,Budget
2023-05-01,Holding Company,Mill B,Gold,3566.6,10025.4,706610.3,0.65,0.24,Actual
2023-05-01,Holding Company,Mill B,Copper,4855.0,10014.7,663875.0,4.21,1.39,Budget
2023-05-01,Holding Company,Mill B,Zinc,2753.3,12571.1,822564.1,4.19,2.61,Budget
2023-05-01,Holding Company,Mill B,Nickel,2845.6,11317.2,554128.7,4.06,2.42,Budget
2023-05-01,Alberta,North Pit,Gold,2611.7,10013.2,679711.6,4.38,1.38,Actual
2023-05-01,Alberta,North Pit,Copper,2961.6,16272.1,985710.4,3.85,2.8,Budget
2023-05-01,Alberta,North Pit,Zinc,3953.1,12697.7,896964.7,2.99,2.66,Budget
2023-05-01,Alberta,North Pit,Nickel,5411.4,21296.9,1366384.0,1.23,1.37,Actual
2023-05-01,Alberta,South Pit,Gold,3371.7,8393.9,712369.1,4.64,2.82,Budget
2023-05-01,Alberta,South Pit,Copper,2651.1,12279.6,758076.1,3.88,1.08,Budget
2023-05-01,Alberta,South Pit,Zinc,4581.4,15690.9,726171.3,2.84,2.67,Budget
2023-05-01,Alberta,South Pit,Nickel,4492.3,9130.7,1047145.5,3.52,1.95,Budget
2023-05-01,Alberta,Mill A,Gold,2444.3,9821.9,532175.5,3.86,1.85,Budget
2023-05-01,Alberta,Mill A,Copper,4845.8,14592.6,507456.4,2.55,2.14,Budget
2023-05-01,Alberta,Mill A,Zinc,2988.1,10857.9,972975.2,2.75,2.35,Actual
2023-05-01,Alberta,Mill A,Nickel,2560.7,7400.1,675440.1,1.54,1.28,Actual
2023-05-01,Alberta,Mill B,Gold,3619.4,8207.1,1083677.8,0.64,2.99,Budget
2023-05-01,Alberta,Mill B,Copper,5405.3,20837.9,1040527.2,1.73,1.46,Actual
2023-05-01,Alberta,Mill B,Zinc,3686.3,10375.8,866984.9,3.05,1.9,Budget
2023-05-01,Alberta,Mill B,Nickel,4663.3,18068.1,609233.7,3.79,1.37,Budget
2023-05-01,Quebec,North Pit,Gold,4920.7,11648.7,1153709.6,3.24,0.58,Budget
2023-05-01,Quebec,North Pit,Copper,2967.9,9004.1,561451.2,2.95,0.29,Actual
2023-05-01,Quebec,North Pit,Zinc,2289.6,10847.7,674420.8,3.81,1.3,Actual
2023-05-01,Quebec,North Pit,Nickel,2533.4,16790.2,897781.9,4.95,2.0,Budget
2023-05-01,Quebec,South Pit,Gold,2159.1,10559.4,555749.8,0.56,1.32,Actual
2023-05-01,Quebec,South Pit,Copper,4642.1,10297.2,802249.6,4.1,2.97,Budget
2023-05-01,Quebec,South Pit,Zinc,4264.8,10030.8,542479.5,1.75,2.12,Budget
2023-05-01,Quebec,South Pit,Nickel,2983.3,11995.6,709367.9,3.83,2.91,Budget
2023-05-01,Quebec,Mill A,Gold,3747.6,15103.8,816860.2,5.52,2.12,Actual
2023-05-01,Quebec,Mill A,Copper,4263.8,14785.8,956455.0,2.2,1.55,Budget
2023-05-01,Quebec,Mill A,Zinc,4056.6,10373.3,899469.9,1.1,1.26,Actual
2023-05-01,Quebec,Mill A,Nickel,3204.9,17990.6,549971.2,0.55,2.79,Budget
2023-05-01,Quebec,Mill B,Gold,4216.6,14926.1,746132.4,4.79,2.15,Budget
2023-05-01,Quebec,Mill B,Copper,2111.1,19424.3,650192.1,3.47,3.0,Budget
2023-05-01,Quebec,Mill B,Zinc,3615.7,13692.1,754904.1,2.78,0.72,Budget
2023-05-01,Quebec,Mill B,Nickel,3203.1,15609.4,706468.0,3.07,0.32,Actual
2023-05-01,Ontario,North Pit,Gold,4033.2,13684.1,800416.7,2.11,0.7,Actual
2023-05-01,Ontario,North Pit,Copper,3220.8,18310.9,1059706.9,4.65,1.45,Budget
2023-05-01,Ontario,North Pit,Zinc,2767.2,21066.4,1323329.6,0.91,0.68,Actual
2023-05-01,Ontario,North Pit,Nickel,3568.4,8363.6,1090905.6,4.57,0.77,Budget
2023-05-01,Ontario,South Pit,Gold,4352.7,22962.2,1166210.1,4.43,3.42,Actual
2023-05-01,Ontario,South Pit,Copper,4000.5,16092.7,1029693.0,1.6,2.45,Budget
2023-05-01,Ontario,South Pit,Zinc,3433.1,16137.2,756701.9,5.33,3.09,Actual
2023-05-01,Ontario,South Pit,Nickel,3213.5,12656.8,1068908.5,1.47,2.43,Budget
2023-05-01,Ontario,Mill A,Gold,3990.8,17270.3,649055.0,0.77,1.21,Actual
2023-05-01,Ontario,Mill A,Copper,3704.8,11459.3,868310.6,3.28,1.61,Actual
2023-05-01,Ontario,Mill A,Zinc,1329.5,8488.2,754814.3,3.17,1.3,Actual
2023-05-01,Ontario,Mill A,Nickel,4533.2,19564.0,1060329.1,0.95,1.74,Budget
2023-05-01,Ontario,Mill B,Gold,4996.0,17762.1,1002484.3,4.32,2.74,Actual
2023-05-01,Ontario,Mill B,Copper,2345.0,11868.5,618947.7,3.09,2.0,Actual
2023-05-01,Ontario,Mill B,Zinc,6210.3,22781.0,1388128.0,1.25,2.46,Actual
2023-05-01,Ontario,Mill B,Nickel,4361.5,9186.4,818273.0,4.67,1.51,Budget
2023-05-01,British Columbia,North Pit,Gold,4366.4,19234.2,1426791.7,1.02,0.72,Actual
2023-05-01,British Columbia,North Pit,Copper,4863.2,18340.6,878569.0,1.49,0.88,Budget
2023-05-01,British Columbia,North Pit,Zinc,3935.3,18926.5,1091833.0,1.09,2.1,Budget
2023-05-01,British Columbia,North Pit,Nickel,4629.5,19043.7,1453372.9,1.87,2.42,Actual
2023-05-01,British Columbia,South Pit,Gold,4586.9,10255.3,976867.6,3.97,1.02,Actual
2023-05-01,British Columbia,South Pit,Copper,2455.6,9024.5,644963.1,2.29,1.7,Actual
2023-05-01,British Columbia,South Pit,Zinc,2426.7,12834.0,483406.8,1.78,0.98,Actual
2023-05-01,British Columbia,South Pit,Nickel,3207.8,18857.6,846503.7,1.94,2.5,Actual
2023-05-01,British Columbia,Mill A,Gold,4960.9,19610.0,1108292.6,3.48,2.51,Budget
2023-05-01,British Columbia,Mill A,Copper,4430.0,9902.6,820989.9,4.34,3.33,Actual
2023-05-01,British Columbia,Mill A,Zinc,3605.1,19666.9,593960.5,1.43,2.93,Budget
2023-05-01,British Columbia,Mill A,Nickel,2489.9,15252.3,1153112.3,4.48,2.41,Actual
2023-05-01,British Columbia,Mill B,Gold,2909.0,12155.5,355691.5,1.72,0.77,Actual
2023-05-01,British Columbia,Mill B,Copper,4318.5,13671.9,1018279.7,0.8,1.23,Actual
2023-05-01,British Columbia,Mill B,Zinc,2445.6,14965.0,518010.3,4.34,1.0,Budget
2023-05-01,British Columbia,Mill B,Nickel,3386.1,12023.2,766863.7,3.6,1.55,Actual
2023-05-01,Nova Scotia,North Pit,Gold,3765.5,10214.8,927192.6,2.57,1.42,Actual
2023-05-01,Nova Scotia,North Pit,Copper,4782.6,11242.5,606521.1,1.43,0.94,Budget
2023-05-01,Nova Scotia,North Pit,Zinc,3483.7,11477.6,529330.2,3.42,1.04,Budget
2023-05-01,Nova Scotia,North Pit,Nickel,3286.8,8021.9,1014700.9,3.83,2.11,Actual
2023-05-01,Nova Scotia,South Pit,Gold,4474.9,19270.7,1010211.0,1.54,2.17,Actual
2023-05-01,Nova Scotia,South Pit,Copper,4579.5,14311.1,1003385.6,2.71,2.55,Budget
2023-05-01,Nova Scotia,South Pit,Zinc,3567.3,10238.3,665874.9,3.69,1.41,Budget
2023-05-01,Nova Scotia,South Pit,Nickel,2782.6,14594.6,701359.8,3.79,1.96,Actual
2023-05-01,Nova Scotia,Mill A,Gold,4754.4,8314.3,631496.6,3.17,0.21,Budget
2023-05-01,Nova Scotia,Mill A,Copper,3232.4,11206.1,774491.4,3.3,1.91,Actual
2023-05-01,Nova Scotia,Mill A,Zinc,3496.6,8085.0,991009.6,2.86,1.96,Budget
2023-05-01,Nova Scotia,Mill A,Nickel,3167.5,13353.9,1003067.3,2.4,2.41,Budget
2023-05-01,Nova Scotia,Mill B,Gold,4463.8,17471.4,637831.8,1.29,1.88,Budget
2023-05-01,Nova Scotia,Mill B,Copper,4669.3,10193.1,1393992.7,0.95,2.27,Actual
2023-05-01,Nova Scotia,Mill B,Zinc,3960.7,17583.5,1135767.6,3.3,0.92,Budget
2023-05-01,Nova Scotia,Mill B,Nickel,5093.1,11411.9,997674.9,5.42,0.7,Actual
2023-06-01,Canada,North Pit,Gold,2025.3,10131.3,823362.1,2.23,1.4,Actual
2023-06-01,Canada,North Pit,Copper,4408.6,15529.8,900179.0,2.27,2.55,Actual
