Date,Entity,Site,Commodity,OreProcessed,Grade,RecoveryRate,MetalProduced,Scenario
2023-03-01,British Columbia,North Pit,Nickel,102398.7,0.01868,0.8305,997.8,Actual
2023-03-01,British Columbia,South Pit,Gold,101898.7,0.03234,0.8617,1351.0,Actual
2023-03-01,British Columbia,South Pit,Copper,56083.5,0.02472,1.0,546.9,Actual
2023-03-01,British Columbia,South Pit,Zinc,77826.4,0.0031,0.979,1759.3,Actual
2023-03-01,British Columbia,South Pit,Nickel,80382.6,0.00414,0.7387,1184.5,Budget
2023-03-01,British Columbia,Mill A,Gold,67910.5,0.0029,0.647,395.2,Actual
2023-03-01,British Columbia,Mill A,Copper,60115.3,0.02264,0.9732,2343.8,Actual
2023-03-01,British Columbia,Mill A,Zinc,29879.9,0.0155,0.5628,553.3,Actual
2023-03-01,British Columbia,Mill A,Nickel,48852.4,0.02145,0.9044,994.6,Budget
2023-03-01,British Columbia,Mill B,Gold,44207.3,0.03034,0.8492,1431.4,Actual
2023-03-01,British Columbia,Mill B,Copper,74938.7,0.00735,0.7325,1442.3,Budget
2023-03-01,British Columbia,Mill B,Zinc,88617.2,0.02745,0.8615,368.0,Budget
2023-03-01,British Columbia,Mill B,Nickel,38495.3,0.00735,1.0,2122.7,Actual
2023-03-01,Nova Scotia,North Pit,Gold,23191.5,0.00654,0.6223,140.1,Actual
2023-03-01,Nova Scotia,North Pit,Copper,121020.9,0.0101,0.8572,1438.5,Actual
2023-03-01,Nova Scotia,North Pit,Zinc,39897.8,0.00812,0.9448,1629.1,Budget
2023-03-01,Nova Scotia,North Pit,Nickel,66766.9,0.00206,0.6111,645.7,Actual
2023-03-01,Nova Scotia,South Pit,Gold,93305.3,0.01708,0.8058,1844.9,Actual
2023-03-01,Nova Scotia,South Pit,Copper,38750.3,0.03039,1.0,615.4,Actual
2023-03-01,Nova Scotia,South Pit,Zinc,34525.6,0.02565,0.7824,90.6,Budget
2023-03-01,Nova Scotia,South Pit,Nickel,53030.8,0.01918,0.7054,1458.7,Budget
2023-03-01,Nova Scotia,Mill A,Gold,68191.2,0.00167,0.7324,513.9,Budget
2023-03-01,Nova Scotia,Mill A,Copper,49311.0,0.00209,0.9311,1960.2,Budget
2023-03-01,Nova Scotia,Mill A,Zinc,57952.6,0.02617,0.9173,271.7,Budget
2023-03-01,Nova Scotia,Mill A,Nickel,89898.9,0.00186,0.8024,118.3,Budget
2023-03-01,Nova Scotia,Mill B,Gold,63416.5,0.02553,0.8059,728.2,Actual
2023-03-01,Nova Scotia,Mill B,Copper,55332.1,0.00441,0.9629,640.2,Actual
2023-03-01,Nova Scotia,Mill B,Zinc,57877.0,0.00597,0.7592,1647.5,Actual
2023-03-01,Nova Scotia,Mill B,Nickel,57249.4,0.02357,0.8676,1558.5,Actual
2023-04-01,Canada,North Pit,Gold,64159.8,0.00165,0.578,545.0,Actual
2023-04-01,Canada,North Pit,Copper,93607.4,0.00659,0.8623,228.4,Budget
2023-04-01,Canada,North Pit,Zinc,41263.0,0.02461,1.0,1466.8,Actual
2023-04-01,Canada,North Pit,Nickel,61121.9,0.00835,0.9404,1696.3,Budget
2023-04-01,Canada,South Pit,Gold,82270.9,0.01951,1.0,1098.0,Actual
2023-04-01,Canada,South Pit,Copper,48209.4,0.02911,0.8551,1616.5,Budget
2023-04-01,Canada,South Pit,Zinc,26764.1,0.00763,0.7253,819.0,Actual
2023-04-01,Canada,South Pit,Nickel,78449.9,0.02212,0.9488,886.9,Budget
2023-04-01,Canada,Mill A,Gold,48342.4,0.01677,0.6666,1035.2,Actual
2023-04-01,Canada,Mill A,Copper,116998.1,0.01213,1.0,873.2,Actual
2023-04-01,Canada,Mill A,Zinc,91688.9,0.02777,0.915,1219.0,Budget
2023-04-01,Canada,Mill A,Nickel,34160.9,0.02246,0.9253,267.6,Budget
2023-04-01,Canada,Mill B,Gold,53651.6,0.01311,0.7719,896.0,Budget
2023-04-01,Canada,Mill B,Copper,44517.2,0.00263,0.557,934.4,Actual
2023-04-01,Canada,Mill B,Zinc,36813.0,0.01501,0.9533,2032.8,Actual
2023-04-01,Canada,Mill B,Nickel,45416.1,0.0275,0.9634,231.2,Actual
2023-04-01,Holding Company,North Pit,Gold,45646.2,0.01257,0.9169,2092.2,Actual
2023-04-01,Holding Company,North Pit,Copper,72625.2,0.00682,0.8044,1057.3,Actual
2023-04-01,Holding Company,North Pit,Zinc,43643.2,0.02792,0.6804,1765.1,Actual
2023-04-01,Holding Company,North Pit,Nickel,78120.8,0.00128,0.7161,859.9,Budget
2023-04-01,Holding Company,South Pit,Gold,61817.3,0.00146,0.7688,30.8,Budget
2023-04-01,Holding Company,South Pit,Copper,114363.7,0.00201,0.9089,1671.7,Actual
2023-04-01,Holding Company,South Pit,Zinc,78979.6,0.0082,0.7872,209.5,Budget
2023-04-01,Holding Company,South Pit,Nickel,74380.8,0.02543,0.7043,527.1,Budget
2023-04-01,Holding Company,Mill A,Gold,35686.0,0.01561,0.7285,1472.3,Actual
2023-04-01,Holding Company,Mill A,Copper,74485.9,0.02589,0.9421,429.3,Budget
2023-04-01,Holding Company,Mill A,Zinc,96695.2,0.01918,0.9078,184.9,Budget
2023-04-01,Holding Company,Mill A,Nickel,98280.6,0.0064,0.9498,1067.8,Budget
2023-04-01,Holding Company,Mill B,Gold,40524.0,0.00394,0.9409,351.4,Budget
2023-04-01,Holding Company,Mill B,Copper,56996.5,0.01457,0.5555,59.8,Actual
2023-04-01,Holding Company,Mill B,Zinc,39473.2,0.01649,0.8349,1874.4,Actual
2023-04-01,Holding Company,Mill B,Nickel,72834.1,0.01398,0.738,836.7,Actual
2023-04-01,Alberta,North Pit,Gold,95411.7,0.02302,0.8218,1294.9,Actual
2023-04-01,Alberta,North Pit,Copper,61901.0,0.01379,0.6356,885.1,Actual
2023-04-01,Alberta,North Pit,Zinc,49855.5,0.00162,0.8194,228.5,Actual
2023-04-01,Alberta,North Pit,Nickel,47896.8,0.00294,0.8816,904.5,Budget
2023-04-01,Alberta,South Pit,Gold,56348.6,0.01785,0.7997,261.4,Budget
2023-04-01,Alberta,South Pit,Copper,82367.7,0.01644,0.6862,784.7,Actual
2023-04-01,Alberta,South Pit,Zinc,40621.8,0.01196,0.6698,743.2,Actual
2023-04-01,Alberta,South Pit,Nickel,67913.9,0.02226,0.7235,383.6,Actual
2023-04-01,Alberta,Mill A,Gold,55605.5,0.00627,0.9366,381.2,Budget
2023-04-01,Alberta,Mill A,Copper,60616.6,0.01215,0.734,1026.5,Actual
2023-04-01,Alberta,Mill A,Zinc,32896.6,0.02441,1.0,60.1,Actual
2023-04-01,Alberta,Mill A,Nickel,44701.1,0.00563,0.8502,691.0,Budget
2023-04-01,Alberta,Mill B,Gold,39514.0,0.02991,0.8215,1845.8,Budget
2023-04-01,Alberta,Mill B,Copper,47621.2,0.00547,0.6294,609.3,Actual
2023-04-01,Alberta,Mill B,Zinc,31097.2,0.01212,0.7879,1465.4,Budget
2023-04-01,Alberta,Mill B,Nickel,52528.1,0.0189,0.8883,1033.1,Budget
2023-04-01,Quebec,North Pit,Gold,85473.4,0.01831,0.867,126.7,Budget
2023-04-01,Quebec,North Pit,Copper,78407.5,0.00797,0.9509,1282.8,Actual
2023-04-01,Quebec,North Pit,Zinc,92171.5,0.01,0.8099,1151.4,Budget
2023-04-01,Quebec,North Pit,Nickel,65620.0,0.01683,0.6985,524.1,Actual
2023-04-01,Quebec,South Pit,Gold,95414.3,0.00741,0.7747,906.6,Budget
2023-04-01,Quebec,South Pit,Copper,47311.2,0.00174,0.7872,996.4,Actual
2023-04-01,Quebec,South Pit,Zinc,84518.7,0.00804,0.849,1239.0,Actual
2023-04-01,Quebec,South Pit,Nickel,68172.2,0.01937,0.581,454.5,Actual
2023-04-01,Quebec,Mill A,Gold,91411.4,0.03115,1.0,1067.8,Actual
2023-04-01,Quebec,Mill A,Copper,92421.2,0.01522,0.9326,600.9,Budget
2023-04-01,Quebec,Mill A,Zinc,33680.3,0.02784,0.9047,1888.8,Budget
2023-04-01,Quebec,Mill A,Nickel,30807.5,0.01722,0.8832,1261.3,Budget
2023-04-01,Quebec,Mill B,Gold,30654.1,0.00978,0.862,608.0,Budget
2023-04-01,Quebec,Mill B,Copper,66734.9,0.01671,0.7081,1877.1,Budget
2023-04-01,Quebec,Mill B,Zinc,59030.3,0.02951,1.0,1851.1,Actual
2023-04-01,Quebec,Mill B,Nickel,72996.4,0.00876,0.8951,1353.6,Budget
2023-04-01,Ontario,North Pit,Gold,44431.3,0.00686,0.6963,491.7,Actual
2023-04-01,Ontario,North Pit,Copper,76120.4,0.01466,0.8976,2158.8,Actual
2023-04-01,Ontario,North Pit,Zinc,96360.1,0.01325,0.8008,923.5,Budget
2023-04-01,Ontario,North Pit,Nickel,41171.0,0.0084,0.6299,900.7,Actual
2023-04-01,Ontario,South Pit,Gold,94590.1,0.0277,1.0,179.3,Actual
2023-04-01,Ontario,South Pit,Copper,25463.9,0.01228,0.5466,1023.6,Actual
2023-04-01,Ontario,South Pit,Zinc,61597.5,0.01103,0.4895,948.5,Actual
2023-04-01,Ontario,South Pit,Nickel,109271.0,0.00826,1.0,378.6,Actual
2023-04-01,Ontario,Mill A,Gold,47485.9,0.00834,0.7785,830.6,Budget
2023-04-01,Ontario,Mill A,Copper,41898.0,0.01516,0.8479,1766.7,Budget
2023-04-01,Ontario,Mill A,Zinc,63313.9,0.01629,0.7923,393.8,Actual
2023-04-01,Ontario,Mill A,Nickel,85333.9,0.00138,0.88,1703.7,Budget
2023-04-01,Ontario,Mill B,Gold,43528.3,0.01906,0.7113,1492.6,Budget
2023-04-01,Ontario,Mill B,Copper,49644.0,0.01805,0.9162,1203.7,Budget
2023-04-01,Ontario,Mill B,Zinc,40491.4,0.01059,0.7367,510.1,Actual
2023-04-01,Ontario,Mill B,Nickel,95993.2,0.02927,0.8976,746.0,Actual
2023-04-01,British Columbia,North Pit,Gold,59993.2,0.00667,0.601,625.5,Actual
2023-04-01,British Columbia,North Pit,Copper,98077.4,0.00207,0.8528,193.0,Budget
2023-04-01,British Columbia,North Pit,Zinc,85872.0,0.00507,0.7657,1193.6,Budget
2023-04-01,British Columbia,North Pit,Nickel,43478.3,0.02571,0.875,1288.1,Actual
2023-04-01,British Columbia,South Pit,Gold,62345.9,0.01693,0.8725,1635.3,Budget
2023-04-01,British Columbia,South Pit,Copper,57066.8,0.02403,0.6805,1497.8,Actual
2023-04-01,British Columbia,South Pit,Zinc,54436.0,0.02133,0.8903,577.4,Actual
2023-04-01,British Columbia,South Pit,Nickel,42303.5,0.00587,0.8992,1573.7,Actual
2023-04-01,British Columbia,Mill A,Gold,54438.5,0.01493,0.4881,1145.1,Actual
2023-04-01,British Columbia,Mill A,Copper,55558.9,0.0209,0.8777,1125.4,Budget
2023-04-01,British Columbia,Mill A,Zinc,95913.7,0.0038,0.8149,1235.5,Budget
2023-04-01,British Columbia,Mill A,Nickel,53750.2,0.01397,0.9179,573.6,Actual
2023-04-01,British Columbia,Mill B,Gold,32367.8,0.02449,0.8213,64.5,Budget
2023-04-01,British Columbia,Mill B,Copper,95934.6,0.0098,1.0,1287.4,Actual
2023-04-01,British Columbia,Mill B,Zinc,32937.9,0.00091,0.7251,422.0,Actual
2023-04-01,British Columbia,Mill B,Nickel,42879.6,0.00343,1.0,1336.2,Actual
2023-04-01,Nova Scotia,North Pit,Gold,91551.6,0.02245,0.8398,1407.0,Budget
2023-04-01,Nova Scotia,North Pit,Copper,97169.4,0.00625,0.7845,1606.9,Budget
2023-04-01,Nova Scotia,North Pit,Zinc,95131.2,0.02161,0.9437,1650.2,Budget
2023-04-01,Nova Scotia,North Pit,Nickel,49373.6,0.01476,1.0,1418.3,Actual
2023-04-01,Nova Scotia,South Pit,Gold,78983.7,0.02515,0.7019,417.3,Actual
2023-04-01,Nova Scotia,South Pit,Copper,71672.1,0.00601,0.915,525.3,Budget
2023-04-01,Nova Scotia,South Pit,Zinc,94714.7,0.02863,0.7223,247.2,Budget
2023-04-01,Nova Scotia,South Pit,Nickel,81851.6,0.00556,0.6452,298.0,Actual
2023-04-01,Nova Scotia,Mill A,Gold,58854.8,0.00941,0.8387,710.6,Budget
2023-04-01,Nova Scotia,Mill A,Copper,38136.3,0.02584,0.6621,85.9,Actual
2023-04-01,Nova Scotia,Mill A,Zinc,41206.1,0.01009,0.5452,525.1,Actual
2023-04-01,Nova Scotia,Mill A,Nickel,71647.0,0.01216,1.0,936.5,Actual
2023-04-01,Nova Scotia,Mill B,Gold,56611.7,0.02483,0.6664,999.6,Actual
2023-04-01,Nova Scotia,Mill B,Copper,55058.5,0.02901,0.9021,1179.0,Budget
2023-04-01,Nova Scotia,Mill B,Zinc,82047.0,0.00539,0.7138,1025.1,Budget
2023-04-01,Nova Scotia,Mill B,Nickel,42661.1,0.01929,0.6364,1008.4,Actual
2023-05-01,Canada,North Pit,Gold,44513.3,0.00227,0.9946,84.9,Actual
2023-05-01,Canada,North Pit,Copper,89865.3,0.00435,0.8791,1586.8,Budget
2023-05-01,Canada,North Pit,Zinc,52543.6,0.01857,0.8276,1380.1,Budget
2023-05-01,Canada,North Pit,Nickel,53101.2,0.00806,0.786,1750.8,Budget
2023-05-01,Canada,South Pit,Gold,94955.1,0.02208,0.7371,654.1,Budget
2023-05-01,Canada,South Pit,Copper,37082.0,0.00172,0.7899,717.0,Budget
2023-05-01,Canada,South Pit,Zinc,54399.9,0.02031,0.8638,253.2,Budget
2023-05-01,Canada,South Pit,Nickel,96317.8,0.00866,0.9001,1228.4,Actual
2023-05-01,Canada,Mill A,Gold,80138.8,0.00371,0.7903,283.7,Budget
2023-05-01,Canada,Mill A,Copper,91537.0,0.01428,0.9244,1675.4,Actual
2023-05-01,Canada,Mill A,Zinc,45018.7,0.01574,0.9125,1828.8,Budget
2023-05-01,Canada,Mill A,Nickel,41606.9,0.03621,1.0,960.8,Actual
2023-05-01,Canada,Mill B,Gold,64464.7,0.01205,0.7896,455.7,Budget
2023-05-01,Canada,Mill B,Copper,37434.7,0.02024,0.8953,1630.4,Budget
2023-05-01,Canada,Mill B,Zinc,33957.2,0.02531,0.8119,1785.9,Budget
2023-05-01,Canada,Mill B,Nickel,68076.3,0.00316,0.9396,518.9,Budget
2023-05-01,Holding Company,North Pit,Gold,76792.6,0.01476,1.0,388.1,Actual
2023-05-01,Holding Company,North Pit,Copper,59593.4,0.00819,0.69,831.4,Actual
2023-05-01,Holding Company,North Pit,Zinc,79455.0,0.01724,0.7904,660.0,Actual
2023-05-01,Holding Company,North Pit,Nickel,72264.1,0.00236,0.9308,497.7,Budget
2023-05-01,Holding Company,South Pit,Gold,65364.3,0.03186,1.0,1377.1,Actual
2023-05-01,Holding Company,South Pit,Copper,72222.4,0.00776,0.8342,172.1,Budget
2023-05-01,Holding Company,South Pit,Zinc,49328.9,0.02191,0.8844,1524.3,Budget
2023-05-01,Holding Company,South Pit,Nickel,23900.0,0.006,0.4861,703.0,Actual
2023-05-01,Holding Company,Mill A,Gold,116845.9,0.00632,1.0,2016.7,Actual
2023-05-01,Holding Company,Mill A,Copper,51110.7,0.00751,0.6953,1338.4,Actual
2023-05-01,Holding Company,Mill A,Zinc,70900.8,0.01446,0.8511,1284.6,Budget
2023-05-01,Holding Company,Mill A,Nickel,55348.1,0.01392,0.757,609.9,Actual
2023-05-01,Holding Company,Mill B,Gold,70883.7,0.00179,0.5452,668.3,Actual
2023-05-01,Holding Company,Mill B,Copper,61677.0,0.02025,0.7479,1042.3,Budget
2023-05-01,Holding Company,Mill B,Zinc,85060.8,0.02937,1.0,2293.0,Actual
2023-05-01,Holding Company,Mill B,Nickel,75711.7,0.01721,0.9414,1874.3,Budget
2023-05-01,Alberta,North Pit,Gold,57093.2,0.01617,0.7735,732.2,Budget
2023-05-01,Alberta,North Pit,Copper,47095.8,0.02985,1.0,429.3,Actual
2023-05-01,Alberta,North Pit,Zinc,72815.5,0.00246,1.0,2095.2,Actual
2023-05-01,Alberta,North Pit,Nickel,65144.8,0.02542,0.7875,117.0,Budget
2023-05-01,Alberta,South Pit,Gold,32151.6,0.00828,0.7751,1598.4,Budget
2023-05-01,Alberta,South Pit,Copper,57331.1,0.0255,0.7992,1489.3,Actual
2023-05-01,Alberta,South Pit,Zinc,95583.8,0.01628,0.9006,159.4,Budget
2023-05-01,Alberta,South Pit,Nickel,39053.3,0.0213,0.6707,991.4,Actual
2023-05-01,Alberta,Mill A,Gold,76213.6,0.01926,1.0,1885.7,Actual
2023-05-01,Alberta,Mill A,Copper,76613.6,0.0165,0.8815,1106.3,Actual
2023-05-01,Alberta,Mill A,Zinc,93148.1,0.00959,0.9372,398.0,Budget
2023-05-01,Alberta,Mill A,Nickel,37549.7,0.01847,0.8873,1523.9,Budget
2023-05-01,Alberta,Mill B,Gold,50934.6,0.00808,1.0,989.0,Actual
2023-05-01,Alberta,Mill B,Copper,96219.9,0.00942,0.8545,1410.3,Actual
2023-05-01,Alberta,Mill B,Zinc,88134.0,0.00387,0.9332,861.1,Budget
2023-05-01,Alberta,Mill B,Nickel,34720.9,0.01522,0.4843,557.5,Actual
2023-05-01,Quebec,North Pit,Gold,83845.7,0.02389,0.7096,1848.3,Budget
2023-05-01,Quebec,North Pit,Copper,35113.1,0.01852,0.8915,1129.5,Budget
2023-05-01,Quebec,North Pit,Zinc,48474.9,0.01916,0.8605,459.2,Budget
2023-05-01,Quebec,North Pit,Nickel,38974.1,0.01412,0.9025,1900.1,Budget
2023-05-01,Quebec,South Pit,Gold,105857.3,0.00882,1.0,710.2,Actual
2023-05-01,Quebec,South Pit,Copper,32574.7,0.00282,0.779,337.6,Budget
2023-05-01,Quebec,South Pit,Zinc,50853.6,0.0202,0.5536,961.6,Actual
2023-05-01,Quebec,South Pit,Nickel,45225.2,0.00161,0.7939,241.6,Actual
2023-05-01,Quebec,Mill A,Gold,90806.2,0.00575,0.7981,1790.6,Budget
2023-05-01,Quebec,Mill A,Copper,70629.0,0.02123,0.9128,704.5,Budget
2023-05-01,Quebec,Mill A,Zinc,94788.8,0.03221,1.0,1432.3,Actual
2023-05-01,Quebec,Mill A,Nickel,88346.3,0.02507,0.8775,1021.2,Budget
2023-05-01,Quebec,Mill B,Gold,86676.1,0.02396,0.7654,684.2,Budget
2023-05-01,Quebec,Mill B,Copper,76562.4,0.02096,0.7554,1523.6,Budget
2023-05-01,Quebec,Mill B,Zinc,43962.2,0.01493,0.6988,114.0,Actual
2023-05-01,Quebec,Mill B,Nickel,50930.2,0.02598,0.7299,665.2,Budget
2023-05-01,Ontario,North Pit,Gold,68771.4,0.00532,0.708,739.8,Budget
2023-05-01,Ontario,North Pit,Copper,65397.2,0.0137,0.9326,484.6,Budget
2023-05-01,Ontario,North Pit,Zinc,101781.8,0.02386,0.905,2082.1,Actual
2023-05-01,Ontario,North Pit,Nickel,41953.5,0.01051,0.8613,810.9,Actual
2023-05-01,Ontario,South Pit,Gold,77316.7,0.01491,0.7462,1711.4,Budget
2023-05-01,Ontario,South Pit,Copper,47001.4,0.01125,1.0,57.7,Actual
2023-05-01,Ontario,South Pit,Zinc,30951.1,0.0232,0.9304,1239.9,Budget
2023-05-01,Ontario,South Pit,Nickel,45577.3,0.00194,0.5863,1219.3,Actual
2023-05-01,Ontario,Mill A,Gold,99096.2,0.01943,1.0,1768.7,Actual
2023-05-01,Ontario,Mill A,Copper,101722.9,0.0203,1.0,1665.0,Actual
2023-05-01,Ontario,Mill A,Zinc,106655.4,0.03925,1.0,2263.0,Actual
2023-05-01,Ontario,Mill A,Nickel,30479.6,0.00202,0.7628,374.1,Actual
2023-05-01,Ontario,Mill B,Gold,51087.2,0.00436,0.868,1325.7,Budget
2023-05-01,Ontario,Mill B,Copper,83250.6,0.00149,0.9081,931.0,Actual
2023-05-01,Ontario,Mill B,Zinc,33440.4,0.01131,0.7971,1625.1,Actual
2023-05-01,Ontario,Mill B,Nickel,44047.9,0.01553,0.9383,446.7,Budget
2023-05-01,British Columbia,North Pit,Gold,63461.8,0.01886,0.8068,1001.1,Actual
2023-05-01,British Columbia,North Pit,Copper,85930.3,0.02776,0.8215,1684.4,Actual
2023-05-01,British Columbia,North Pit,Zinc,74449.9,0.0089,0.6572,26.4,Actual
2023-05-01,British Columbia,North Pit,Nickel,44154.3,0.01778,0.9401,1785.7,Budget
2023-05-01,British Columbia,South Pit,Gold,42237.3,0.02556,1.0,1968.8,Actual
2023-05-01,British Columbia,South Pit,Copper,44912.4,0.03345,0.8226,1713.7,Actual
2023-05-01,British Columbia,South Pit,Zinc,55126.3,0.00905,0.8272,1245.9,Budget
2023-05-01,British Columbia,South Pit,Nickel,75888.3,0.01261,0.9424,202.9,Budget
2023-05-01,British Columbia,Mill A,Gold,60368.2,0.01723,0.7221,220.2,Budget
2023-05-01,British Columbia,Mill A,Copper,63225.1,0.02925,0.87,979.6,Actual
2023-05-01,British Columbia,Mill A,Zinc,34356.3,0.00828,0.8789,1013.1,Budget
2023-05-01,British Columbia,Mill A,Nickel,105413.5,0.00473,0.8979,2137.4,Actual
2023-05-01,British Columbia,Mill B,Gold,40174.7,0.00566,0.9376,1006.1,Budget
2023-05-01,British Columbia,Mill B,Copper,68561.1,0.00325,0.8,333.1,Budget
2023-05-01,British Columbia,Mill B,Zinc,105691.4,0.01594,0.8934,723.0,Actual
2023-05-01,British Columbia,Mill B,Nickel,95037.9,0.02158,0.8257,908.9,Budget
2023-05-01,Nova Scotia,North Pit,Gold,58693.5,0.00629,0.7132,1456.8,Budget
2023-05-01,Nova Scotia,North Pit,Copper,56128.3,0.02,0.7926,1546.0,Budget
2023-05-01,Nova Scotia,North Pit,Zinc,39795.9,0.00629,0.7048,1375.5,Budget
2023-05-01,Nova Scotia,North Pit,Nickel,39950.3,0.029,0.9883,2528.1,Actual
2023-05-01,Nova Scotia,South Pit,Gold,79070.8,0.02285,0.7751,1992.1,Budget
2023-05-01,Nova Scotia,South Pit,Copper,70038.6,0.01536,0.7938,1602.1,Actual
2023-05-01,Nova Scotia,South Pit,Zinc,92482.8,0.02543,0.7943,575.5,Budget
2023-05-01,Nova Scotia,South Pit,Nickel,59791.3,0.01974,0.701,205.2,Actual
2023-05-01,Nova Scotia,Mill A,Gold,44646.3,0.00274,0.8659,661.3,Budget
2023-05-01,Nova Scotia,Mill A,Copper,82473.9,0.01981,0.7749,1893.1,Budget
2023-05-01,Nova Scotia,Mill A,Zinc,95728.3,0.01256,0.7243,316.9,Budget
2023-05-01,Nova Scotia,Mill A,Nickel,46855.4,0.00632,0.9095,145.1,Budget
2023-05-01,Nova Scotia,Mill B,Gold,70382.9,0.0097,0.8168,1532.5,Budget
2023-05-01,Nova Scotia,Mill B,Copper,60260.8,0.01895,0.5224,1443.5,Actual
2023-05-01,Nova Scotia,Mill B,Zinc,83626.1,0.0171,1.0,2533.4,Actual
2023-05-01,Nova Scotia,Mill B,Nickel,82626.3,0.01224,0.7508,1956.4,Budget
2023-06-01,Canada,North Pit,Gold,51038.1,0.02154,0.7871,1614.9,Budget
2023-06-01,Canada,North Pit,Copper,73682.3,0.01419,0.7804,1716.9,Budget
2023-06-01,Canada,North Pit,Zinc,49726.5,0.00945,1.0,2093.6,Actual
2023-06-01,Canada,North Pit,Nickel,93226.8,0.02616,0.7422,175.7,Budget
2023-06-01,Canada,South Pit,Gold,75583.1,0.00402,0.9343,964.3,Budget
2023-06-01,Canada,South Pit,Copper,80290.6,0.02757,0.7808,629.2,Actual
2023-06-01,Canada,South Pit,Zinc,119866.2,0.00975,1.0,1424.0,Actual
2023-06-01,Canada,South Pit,Nickel,49128.7,0.00581,0.921,303.4,Actual
2023-06-01,Canada,Mill A,Gold,69370.7,0.00922,0.7347,1701.4,Budget
2023-06-01,Canada,Mill A,Copper,80835.8,0.01887,0.7089,1353.6,Budget
2023-06-01,Canada,Mill A,Zinc,49632.7,0.02555,0.9494,742.6,Actual
2023-06-01,Canada,Mill A,Nickel,90558.7,0.02588,0.9495,1616.6,Budget
2023-06-01,Canada,Mill B,Gold,37599.9,0.02912,0.7988,346.0,Actual
2023-06-01,Canada,Mill B,Copper,79837.4,0.01679,0.7622,613.1,Budget
2023-06-01,Canada,Mill B,Zinc,83064.3,0.01305,0.7218,378.6,Actual
2023-06-01,Canada,Mill B,Nickel,56364.4,0.02616,0.901,1904.0,Actual
2023-06-01,Holding Company,North Pit,Gold,82895.9,0.01981,0.732,1886.9,Budget
2023-06-01,Holding Company,North Pit,Copper,63348.3,0.01708,0.9198,1413.9,Budget
2023-06-01,Holding Company,North Pit,Zinc,72849.2,0.02293,0.7925,506.6,Actual
2023-06-01,Holding Company,North Pit,Nickel,34300.5,0.01438,0.8605,1676.6,Actual
2023-06-01,Holding Company,South Pit,Gold,79664.3,0.01491,0.7101,753.6,Budget
2023-06-01,Holding Company,South Pit,Copper,78202.5,0.02564,0.8667,1970.6,Actual
2023-06-01,Holding Company,South Pit,Zinc,35106.7,0.01758,0.8922,361.3,Budget
2023-06-01,Holding Company,South Pit,Nickel,47547.4,0.02081,0.8998,808.5,Budget
2023-06-01,Holding Company,Mill A,Gold,64756.4,0.01676,0.7268,785.0,Budget
2023-06-01,Holding Company,Mill A,Copper,47766.0,0.02696,0.7683,1380.7,Budget
2023-06-01,Holding Company,Mill A,Zinc,94090.5,0.02367,0.829,467.0,Budget
2023-06-01,Holding Company,Mill A,Nickel,39086.0,0.01202,0.7835,1915.4,Budget
2023-06-01,Holding Company,Mill B,Gold,60630.6,0.02119,0.8761,742.9,Budget
2023-06-01,Holding Company,Mill B,Copper,113142.1,0.01982,0.9341,127.2,Actual
2023-06-01,Holding Company,Mill B,Zinc,36481.3,0.01364,0.9359,1232.2,Actual
2023-06-01,Holding Company,Mill B,Nickel,75432.5,0.00264,0.9261,1108.8,Budget
2023-06-01,Alberta,North Pit,Gold,73398.0,0.01797,0.8043,1367.1,Actual
2023-06-01,Alberta,North Pit,Copper,91292.6,0.02561,0.743,928.0,Budget
2023-06-01,Alberta,North Pit,Zinc,86136.0,0.01869,0.8895,1359.3,Budget
2023-06-01,Alberta,North Pit,Nickel,31902.1,0.01258,0.9178,1735.4,Budget
2023-06-01,Alberta,South Pit,Gold,57853.4,0.02015,0.7104,685.3,Actual
2023-06-01,Alberta,South Pit,Copper,39091.3,0.00309,0.7463,383.5,Budget
2023-06-01,Alberta,South Pit,Zinc,35680.5,0.00743,0.9352,1146.2,Budget
2023-06-01,Alberta,South Pit,Nickel,31774.6,0.01484,0.7186,1275.9,Budget
2023-06-01,Alberta,Mill A,Gold,57047.8,0.00725,0.67,988.3,Actual
2023-06-01,Alberta,Mill A,Copper,87045.2,0.00117,0.8891,697.5,Budget
2023-06-01,Alberta,Mill A,Zinc,44577.1,0.00312,0.93,226.4,Budget
2023-06-01,Alberta,Mill A,Nickel,59143.7,0.00127,0.7843,1596.9,Actual
2023-06-01,Alberta,Mill B,Gold,83894.4,0.02198,0.8972,2019.4,Actual
2023-06-01,Alberta,Mill B,Copper,59162.0,0.0284,0.8947,1143.8,Budget
2023-06-01,Alberta,Mill B,Zinc,53369.9,0.02123,0.8032,1811.9,Budget
2023-06-01,Alberta,Mill B,Nickel,54311.9,0.01475,1.0,1406.1,Actual
2023-06-01,Quebec,North Pit,Gold,79650.7,0.01747,0.903,1000.2,Budget
2023-06-01,Quebec,North Pit,Copper,56268.9,0.00287,0.6492,544.4,Actual
2023-06-01,Quebec,North Pit,Zinc,48655.8,0.00994,0.5672,398.8,Actual
2023-06-01,Quebec,North Pit,Nickel,77085.1,0.01252,0.8423,1986.6,Budget
2023-06-01,Quebec,South Pit,Gold,88093.1,0.00118,0.84,1734.5,Budget
2023-06-01,Quebec,South Pit,Copper,80211.6,0.00708,0.8682,809.6,Budget
