Date,Entity,Site,Commodity,EquipmentUtilization,DowntimeHours,TonnesMoved,Scenario
2023-03-01,Quebec,Mill A,Gold,91.15018696361483,14.92470347739902,67312.30194573537,Budget
2023-03-01,Quebec,Mill A,Copper,63.68408419448676,20.396634251554385,29314.036442911558,Actual
2023-03-01,Quebec,Mill A,Zinc,66.77502876412296,10.450151637440328,88563.04707481936,Actual
2023-03-01,Quebec,Mill A,Nickel,45.30172942759446,12.913013165810122,67980.06919412453,Actual
2023-03-01,Quebec,Mill B,Gold,80.23980493486609,19.163033754812023,77768.32974728126,Budget
2023-03-01,Quebec,Mill B,Copper,41.35891248095821,13.890391333971595,24934.194297516256,Actual
2023-03-01,Quebec,Mill B,Zinc,74.45861877905423,15.886480556218048,43475.586153818054,Actual
2023-03-01,Quebec,Mill B,Nickel,78.99256221476519,13.049103565579392,42873.667511290965,Budget
2023-03-01,Ontario,North Pit,Gold,59.56514036000193,20.70336184845505,56453.34018209063,Actual
2023-03-01,Ontario,North Pit,Copper,80.67916411991538,17.226615066057054,44546.271215138986,Budget
2023-03-01,Ontario,North Pit,Zinc,40.99768268208889,13.13919852074315,52839.313259687675,Actual
2023-03-01,Ontario,North Pit,Nickel,41.452469957981386,8.045878436776741,46090.07586129268,Actual
2023-03-01,Ontario,South Pit,Gold,100.0,22.553849322041422,38289.81451973393,Actual
2023-03-01,Ontario,South Pit,Copper,72.6066724493942,10.155953243282518,82084.0065924956,Budget
2023-03-01,Ontario,South Pit,Zinc,64.44711794281596,9.901938350572724,43218.011565776396,Budget
2023-03-01,Ontario,South Pit,Nickel,78.27851410191815,19.294444036188526,87741.95837764739,Budget
2023-03-01,Ontario,Mill A,Gold,86.94977435845138,15.427894725258701,54853.180598608524,Budget
2023-03-01,Ontario,Mill A,Copper,67.55373596238951,18.665532208447793,53703.37759871455,Budget
2023-03-01,Ontario,Mill A,Zinc,81.801166653665,10.388769814961833,30827.213504474737,Budget
2023-03-01,Ontario,Mill A,Nickel,44.704711007977615,12.04751283270076,70364.67356274067,Actual
2023-03-01,Ontario,Mill B,Gold,61.80886024090127,13.878672994062251,72840.30374203046,Budget
2023-03-01,Ontario,Mill B,Copper,78.59741210488518,16.93920573691056,59591.11163301935,Budget
2023-03-01,Ontario,Mill B,Zinc,78.92222925635373,10.817594644884387,36763.498312293734,Budget
2023-03-01,Ontario,Mill B,Nickel,82.31004655243723,19.309019272982475,78940.36449057117,Budget
2023-03-01,British Columbia,North Pit,Gold,85.41319668029315,21.11858732318931,49791.13289943572,Budget
2023-03-01,British Columbia,North Pit,Copper,100.0,13.595356879278087,132216.04959832988,Actual
2023-03-01,British Columbia,North Pit,Zinc,78.07051219054183,11.012411197112842,96538.31514045261,Budget
2023-03-01,British Columbia,North Pit,Nickel,71.30347655294361,18.22308539438186,81470.76751619519,Budget
2023-03-01,British Columbia,South Pit,Gold,100.0,22.81943513812399,118219.64957935015,Actual
2023-03-01,British Columbia,South Pit,Copper,69.4791287941726,19.081993687949,37394.3703717634,Budget
2023-03-01,British Columbia,South Pit,Zinc,72.1444492414999,17.857072390326483,47475.41607034199,Actual
2023-03-01,British Columbia,South Pit,Nickel,44.23085808435814,9.06255346357672,33643.71269803698,Actual
2023-03-01,British Columbia,Mill A,Gold,40.65720581084793,8.611963047812335,23398.394718558942,Actual
2023-03-01,British Columbia,Mill A,Copper,100.0,13.366095498815337,129811.63418493945,Actual
2023-03-01,British Columbia,Mill A,Zinc,89.25930421792721,8.136673997927259,34198.18606528257,Budget
2023-03-01,British Columbia,Mill A,Nickel,84.35909721327943,18.851547587938114,89968.22327960307,Budget
2023-03-01,British Columbia,Mill B,Gold,74.31335305449944,6.863775719446257,83771.29972037874,Budget
2023-03-01,British Columbia,Mill B,Copper,66.0653012024796,23.755845735735633,56310.69612300216,Budget
2023-03-01,British Columbia,Mill B,Zinc,65.47529649348802,21.533726073429026,31316.515384085928,Budget
2023-03-01,British Columbia,Mill B,Nickel,68.75850143576083,22.150114799145122,30426.713348730867,Budget
2023-03-01,Nova Scotia,North Pit,Gold,81.95284980571444,23.930521563087037,45805.38369090288,Actual
2023-03-01,Nova Scotia,North Pit,Copper,85.01085729450219,13.172099414464801,64571.360602365516,Budget
2023-03-01,Nova Scotia,North Pit,Zinc,83.1069081851206,21.93401446700802,62053.69847296059,Budget
2023-03-01,Nova Scotia,North Pit,Nickel,69.797686393108,8.161226005832987,70970.48035954492,Budget
2023-03-01,Nova Scotia,South Pit,Gold,93.4202848232118,5.4328358921647135,84037.15167625336,Budget
2023-03-01,Nova Scotia,South Pit,Copper,85.8263920843519,20.697827893277,56414.823040214396,Budget
2023-03-01,Nova Scotia,South Pit,Zinc,79.40239183789902,6.495932959938786,41225.45868565222,Budget
2023-03-01,Nova Scotia,South Pit,Nickel,87.77687396732537,26.7076579474047,92729.28088750187,Actual
2023-03-01,Nova Scotia,Mill A,Gold,70.48267724573984,17.454978539133574,50289.28181368396,Actual
2023-03-01,Nova Scotia,Mill A,Copper,56.5441623276009,16.525044488008344,41237.884413227286,Actual
2023-03-01,Nova Scotia,Mill A,Zinc,65.15378636734998,8.916346906880257,75083.25997881469,Actual
2023-03-01,Nova Scotia,Mill A,Nickel,86.52461386625292,18.477307878393763,95389.76066582011,Budget
2023-03-01,Nova Scotia,Mill B,Gold,60.50377210204145,5.864398745099145,94047.28974075298,Budget
2023-03-01,Nova Scotia,Mill B,Copper,64.06254241774207,21.756514398472017,39620.9698100025,Budget
2023-03-01,Nova Scotia,Mill B,Zinc,42.030519026196544,5.72536664650652,44493.93508161428,Actual
2023-03-01,Nova Scotia,Mill B,Nickel,61.425508081163954,18.94716133667541,36500.919860972135,Budget
2023-04-01,Canada,North Pit,Gold,100.0,11.850837649634862,121470.85409077606,Actual
2023-04-01,Canada,North Pit,Copper,84.62802507830082,6.369063388520855,45065.95201137876,Budget
2023-04-01,Canada,North Pit,Zinc,75.21135552809204,14.365390040295278,43027.8769973233,Actual
2023-04-01,Canada,North Pit,Nickel,63.42419562278505,8.385724205455789,92221.99711045357,Budget
2023-04-01,Canada,South Pit,Gold,77.20655562908914,19.588879766530994,97749.53885853755,Budget
2023-04-01,Canada,South Pit,Copper,75.14959734233071,9.570237249329884,77370.3248612725,Actual
2023-04-01,Canada,South Pit,Zinc,50.94979382631146,9.138786195611546,29669.92490858133,Actual
2023-04-01,Canada,South Pit,Nickel,71.70346200004823,15.591773408819385,61045.98855190319,Actual
2023-04-01,Canada,Mill A,Gold,73.94766570390807,10.699365551546231,87162.35658431226,Budget
2023-04-01,Canada,Mill A,Copper,81.55475343182758,12.559762324199234,70073.40285957715,Budget
2023-04-01,Canada,Mill A,Zinc,82.22827778036753,21.312435420807734,39281.639830983426,Budget
2023-04-01,Canada,Mill A,Nickel,41.983719738624806,5.851957025356121,28653.84981748606,Actual
2023-04-01,Canada,Mill B,Gold,73.1114415119265,6.644031789638674,90489.91730843636,Budget
2023-04-01,Canada,Mill B,Copper,81.90509704999828,11.567155702660386,66892.04145812383,Budget
2023-04-01,Canada,Mill B,Zinc,77.60976905030307,13.487535340277564,79408.57416366987,Budget
2023-04-01,Canada,Mill B,Nickel,89.97714444159128,15.853185642731354,56114.376836314535,Budget
2023-04-01,Holding Company,North Pit,Gold,83.05427710666308,12.44847392350014,67273.9908043189,Budget
2023-04-01,Holding Company,North Pit,Copper,65.70270494785004,20.798234004456102,98397.21982713843,Budget
2023-04-01,Holding Company,North Pit,Zinc,43.69133512286464,4.046990133496329,37123.50166377431,Actual
2023-04-01,Holding Company,North Pit,Nickel,82.48467473722104,13.635350763971159,77235.19692557922,Budget
2023-04-01,Holding Company,South Pit,Gold,60.92789586895676,12.645118293128093,42075.38900366608,Budget
2023-04-01,Holding Company,South Pit,Copper,80.50214534457122,17.95156981613718,38521.79196822333,Budget
2023-04-01,Holding Company,South Pit,Zinc,100.0,31.821707270119184,111003.76455117851,Actual
2023-04-01,Holding Company,South Pit,Nickel,80.14159622565576,15.207508132577242,89087.57469910159,Budget
2023-04-01,Holding Company,Mill A,Gold,73.58594741722827,24.73753693883441,76781.8186744591,Budget
2023-04-01,Holding Company,Mill A,Copper,90.79149557781743,12.152819545325665,45193.473602013124,Actual
2023-04-01,Holding Company,Mill A,Zinc,76.03885116720308,5.61736265084922,46841.1575949777,Budget
2023-04-01,Holding Company,Mill A,Nickel,79.09658762605773,8.313263349528254,93782.2995666578,Budget
2023-04-01,Holding Company,Mill B,Gold,100.0,16.889696770007095,65725.22560741322,Actual
2023-04-01,Holding Company,Mill B,Copper,67.65248934705967,10.423623046443316,80358.35494022103,Actual
2023-04-01,Holding Company,Mill B,Zinc,93.641669733837,6.9410826196675535,50015.610223728116,Budget
2023-04-01,Holding Company,Mill B,Nickel,91.68727246846223,13.653202153814338,95762.37985264041,Budget
2023-04-01,Alberta,North Pit,Gold,52.61666310492792,9.257574992064235,73992.26826692985,Actual
2023-04-01,Alberta,North Pit,Copper,62.42764553063079,7.4523844091487685,33028.422154015156,Budget
2023-04-01,Alberta,North Pit,Zinc,45.774202625448275,7.870034999129422,60474.572741048956,Actual
2023-04-01,Alberta,North Pit,Nickel,40.187998066724695,15.063579874927568,27744.47565917827,Actual
2023-04-01,Alberta,South Pit,Gold,63.305503626457494,11.040977309786804,45069.013813446705,Budget
2023-04-01,Alberta,South Pit,Copper,83.9052370695725,19.27910846484103,62189.1648632033,Budget
2023-04-01,Alberta,South Pit,Zinc,62.49160269610802,17.240941593155114,70342.2704824615,Budget
2023-04-01,Alberta,South Pit,Nickel,71.16414706028165,13.543623248167435,52805.980327934434,Budget
2023-04-01,Alberta,Mill A,Gold,100.0,12.141652895979197,87242.557458139,Actual
2023-04-01,Alberta,Mill A,Copper,40.520126622220594,8.248870475735238,27948.27252835501,Actual
2023-04-01,Alberta,Mill A,Zinc,100.0,20.54957075578496,38511.67386665249,Actual
2023-04-01,Alberta,Mill A,Nickel,69.864917117069,12.015064294987098,69985.70718532342,Budget
2023-04-01,Alberta,Mill B,Gold,64.13576896675796,9.297928671484637,66219.06819736233,Budget
2023-04-01,Alberta,Mill B,Copper,96.00707705852072,8.338610771831561,89055.60569070984,Actual
2023-04-01,Alberta,Mill B,Zinc,89.4154923896293,24.634793870597235,82301.04954208006,Actual
2023-04-01,Alberta,Mill B,Nickel,90.71152047344685,13.806259515038112,92824.04661637687,Budget
2023-04-01,Quebec,North Pit,Gold,85.727486533136,17.5041664348586,62162.80341130821,Budget
2023-04-01,Quebec,North Pit,Copper,88.1218325634697,14.808207222736105,30585.863228505943,Budget
2023-04-01,Quebec,North Pit,Zinc,59.21055432706635,19.025800693284797,62832.85015191503,Actual
2023-04-01,Quebec,North Pit,Nickel,51.26058785630758,12.33986167479474,59814.72029100547,Actual
2023-04-01,Quebec,South Pit,Gold,100.0,17.179652808865267,78171.58156739765,Actual
2023-04-01,Quebec,South Pit,Copper,88.23921587435424,23.492019808434254,78251.34091688509,Budget
2023-04-01,Quebec,South Pit,Zinc,100.0,26.052720182974326,70728.73159731024,Actual
2023-04-01,Quebec,South Pit,Nickel,69.88820158885953,6.7886951555071695,37944.39489235794,Actual
2023-04-01,Quebec,Mill A,Gold,66.47890873092742,7.787751124711197,69663.64462827545,Actual
2023-04-01,Quebec,Mill A,Copper,100.0,24.755896075565143,56288.58485549684,Actual
2023-04-01,Quebec,Mill A,Zinc,63.91263203108317,19.29693481759104,55039.43800827846,Actual
2023-04-01,Quebec,Mill A,Nickel,100.0,20.699296430173774,83836.22952005584,Actual
2023-04-01,Quebec,Mill B,Gold,90.04444631450542,16.089104557332785,63403.96853278719,Budget
2023-04-01,Quebec,Mill B,Copper,71.28624222285667,16.76194414758671,68318.13492030674,Actual
2023-04-01,Quebec,Mill B,Zinc,100.0,16.202624427420293,37692.11713545542,Actual
2023-04-01,Quebec,Mill B,Nickel,86.40900059296388,18.60398246967808,99277.77464510617,Budget
2023-04-01,Ontario,North Pit,Gold,45.937816549057054,5.177807986959273,57877.29447041163,Actual
2023-04-01,Ontario,North Pit,Copper,91.58935173378484,24.225584847347726,59777.144725913386,Budget
2023-04-01,Ontario,North Pit,Zinc,77.96945013267135,20.07664107485972,43552.643834119765,Actual
2023-04-01,Ontario,North Pit,Nickel,100.0,21.650806649944155,43750.569149981435,Actual
2023-04-01,Ontario,South Pit,Gold,62.23278947116853,9.899702818733324,67347.28528109287,Actual
2023-04-01,Ontario,South Pit,Copper,100.0,10.494703925474198,66635.68294332127,Actual
2023-04-01,Ontario,South Pit,Zinc,73.6220587556957,13.186859276578893,46063.49207749076,Budget
2023-04-01,Ontario,South Pit,Nickel,39.70461557324472,11.988808541629192,37217.28814276819,Actual
2023-04-01,Ontario,Mill A,Gold,100.0,22.689554901639717,91795.29397814926,Actual
2023-04-01,Ontario,Mill A,Copper,45.11497712718922,9.03285893686951,54984.17668516948,Actual
2023-04-01,Ontario,Mill A,Zinc,71.17597731566453,17.265727876662595,75161.90485481711,Budget
2023-04-01,Ontario,Mill A,Nickel,93.25216884677818,21.27496591135095,90428.59084443815,Budget
2023-04-01,Ontario,Mill B,Gold,100.0,7.268637948826921,59605.87969300554,Actual
2023-04-01,Ontario,Mill B,Copper,84.1864630385975,14.732750780491639,78405.73045568285,Actual
2023-04-01,Ontario,Mill B,Zinc,89.69230692371588,22.032616104300537,40499.78902445886,Actual
2023-04-01,Ontario,Mill B,Nickel,72.96388050956519,15.348262032803335,65888.60839502871,Actual
2023-04-01,British Columbia,North Pit,Gold,70.26237700943226,18.0295217585814,70877.08817427699,Budget
2023-04-01,British Columbia,North Pit,Copper,62.927528705590795,13.494503976170193,39723.15969803786,Actual
2023-04-01,British Columbia,North Pit,Zinc,93.62645633821222,27.836938800905767,64352.547085065875,Actual
2023-04-01,British Columbia,North Pit,Nickel,100.0,7.168732766772822,103432.7257859399,Actual
2023-04-01,British Columbia,South Pit,Gold,87.7052665304047,14.820896435447546,40388.63376270744,Budget
2023-04-01,British Columbia,South Pit,Copper,87.63663499780938,6.828330982290353,60415.433833108815,Budget
2023-04-01,British Columbia,South Pit,Zinc,63.192213606704165,8.195711242271408,95291.31498480163,Budget
2023-04-01,British Columbia,South Pit,Nickel,77.30471066459035,12.660767008365237,65287.62493897206,Budget
2023-04-01,British Columbia,Mill A,Gold,62.01455660058255,8.110801830009747,80759.35982833008,Budget
2023-04-01,British Columbia,Mill A,Copper,79.23351088133074,24.273743319133022,87880.62276888857,Budget
2023-04-01,British Columbia,Mill A,Zinc,75.4535675480682,23.935795534503182,44264.20623918447,Budget
2023-04-01,British Columbia,Mill A,Nickel,91.06964639654049,11.722192924412075,45275.206487305266,Budget
2023-04-01,British Columbia,Mill B,Gold,64.73871004059052,15.937881870020234,74428.98190266464,Actual
2023-04-01,British Columbia,Mill B,Copper,64.0973455749662,15.675066411875722,82731.47167234807,Budget
2023-04-01,British Columbia,Mill B,Zinc,65.00470887184926,21.31173961031537,34212.83244477333,Budget
2023-04-01,British Columbia,Mill B,Nickel,100.0,20.76137117643216,62199.09932865819,Actual
2023-04-01,Nova Scotia,North Pit,Gold,88.39336215808537,5.4192301369514535,62688.42699197108,Actual
2023-04-01,Nova Scotia,North Pit,Copper,63.53929366429766,20.263487712194777,88032.82824298076,Budget
2023-04-01,Nova Scotia,North Pit,Zinc,44.619227589400296,14.132809540144862,42199.568409776555,Actual
2023-04-01,Nova Scotia,North Pit,Nickel,84.5339196010692,15.19445411132962,94815.02232822706,Budget
2023-04-01,Nova Scotia,South Pit,Gold,43.84111881191285,16.162404560244287,69926.96971705096,Actual
2023-04-01,Nova Scotia,South Pit,Copper,100.0,28.388930016082845,103722.83677271784,Actual
2023-04-01,Nova Scotia,South Pit,Zinc,96.94924725214784,17.712819283651008,87712.57171518043,Actual
2023-04-01,Nova Scotia,South Pit,Nickel,44.429465337305146,12.130995155336134,40601.78291880735,Actual
2023-04-01,Nova Scotia,Mill A,Gold,62.96931999298172,24.930441438493446,34692.76122364234,Budget
2023-04-01,Nova Scotia,Mill A,Copper,100.0,14.71549176460997,94005.83223518355,Actual
2023-04-01,Nova Scotia,Mill A,Zinc,66.66596042482882,10.480898485540662,50450.663471645355,Actual
2023-04-01,Nova Scotia,Mill A,Nickel,72.97247514734119,8.655478053269928,54562.86530826405,Budget
2023-04-01,Nova Scotia,Mill B,Gold,100.0,27.935312341003,95249.08127774615,Actual
2023-04-01,Nova Scotia,Mill B,Copper,93.15370020843505,19.889767798985325,62454.7551017645,Budget
2023-04-01,Nova Scotia,Mill B,Zinc,94.51003723380049,7.112856977404838,82646.5691340015,Budget
2023-04-01,Nova Scotia,Mill B,Nickel,100.0,29.00478868946787,68136.59949896789,Actual
2023-05-01,Canada,North Pit,Gold,73.16908549358206,19.619234163222323,40560.436984059386,Budget
2023-05-01,Canada,North Pit,Copper,62.922525084453405,22.01044219209949,62294.32683331726,Budget
2023-05-01,Canada,North Pit,Zinc,100.0,7.119857787273596,115305.90031958153,Actual
2023-05-01,Canada,North Pit,Nickel,79.54414874075317,15.099218378843354,86106.72403815908,Budget
2023-05-01,Canada,South Pit,Gold,74.84777032364417,18.971965734540785,44402.44785513567,Budget
2023-05-01,Canada,South Pit,Copper,100.0,20.369974196450087,73715.80426406188,Actual
2023-05-01,Canada,South Pit,Zinc,63.8919118807153,18.33294931398555,94945.44666543764,Budget
2023-05-01,Canada,South Pit,Nickel,76.84312309058383,21.247224833916786,38459.36018575376,Actual
2023-05-01,Canada,Mill A,Gold,60.39737756685967,12.486741259203924,47776.51693054552,Budget
2023-05-01,Canada,Mill A,Copper,74.72702510430118,21.49133151900344,47294.78211347429,Actual
2023-05-01,Canada,Mill A,Zinc,42.723303542285336,5.693388771869768,48234.93879555565,Actual
2023-05-01,Canada,Mill A,Nickel,64.15862706938252,10.417721100527494,58751.3323797926,Budget
2023-05-01,Canada,Mill B,Gold,46.948228736514615,4.296154395115099,26062.12497572565,Actual
2023-05-01,Canada,Mill B,Copper,82.72236057406222,12.288536226705023,74042.701820396,Budget
2023-05-01,Canada,Mill B,Zinc,86.11157077428982,12.598190896482407,36935.450516410514,Budget
2023-05-01,Canada,Mill B,Nickel,85.11094588427022,22.33708443560017,76677.03644233895,Actual
2023-05-01,Holding Company,North Pit,Gold,93.67603919660897,18.06261340579312,65490.586615821805,Budget
2023-05-01,Holding Company,North Pit,Copper,73.12047028332964,13.734451163113333,64556.80625077188,Budget
2023-05-01,Holding Company,North Pit,Zinc,59.49982679481505,15.335909858661422,29515.973133005155,Actual
